"area","source_file","key","plural_category","plural_category_required_for_locales","english_source","context","placeholders_keep_exact","glossary_terms_to_review","current_de","current_es","current_fr","current_ja","current_ko","current_pl","current_pt-br","current_pt-pt","current_ru","current_zh-cn","current_zh-tw"
"host","l10n/bundle.l10n.json","Push All up to Here is available only for unpushed commits.","","","Push All up to Here is available only for unpushed commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","Push","„Alle bis hierhin pushen“ ist nur für nicht gepushte Commits verfügbar.","push Todo hasta aquí está disponible solo para commits sin presionar.","push All up to Here est disponible uniquement pour les commits non poussés.","プッシュ ここまでは未押のコミットのみ使用可能です。","푸시 여기까지 모두 푸시되지 않은 커밋에 대해서만 사용할 수 있습니다.","wypchnij Wszystko do Tutaj jest dostępne tylko dla niewypychanego commity.","push Tudo até aqui está disponível apenas para commits não enviado.","push Tudo até aqui está disponível apenas para commits não enviado.","отправить Все до Здесь доступно только для ненажатого коммиты.","推送 至此的所有内容仅适用于未推送的 提交。","推送 至此的所有內容僅適用於未推送的 提交。"
"host","l10n/bundle.l10n.json","Push All up to Here is only available when a local branch is checked out.","","","Push All up to Here is only available when a local branch is checked out.","Extension-host runtime notification, command label, quick pick text, or status message.","","branch; Push","„Alle bis hierhin pushen“ ist nur verfügbar, wenn ein lokaler Branch ausgecheckt ist.","push Todo hasta aquí solo está disponible cuando se retira un rama local.","push Tout jusqu'à ici n'est disponible que lorsqu'un branche local est extrait.","「プッシュ ここまでのすべて」は、ローカルの ブランチ がチェックアウトされている場合にのみ使用できます。","여기까지 모두 푸시하기는 로컬 브랜치가 체크아웃된 경우에만 사용할 수 있습니다.","wypchnij Wszystko do Tutaj jest dostępne tylko wtedy, gdy wyewidencjonowano lokalny gałąź.","push Tudo até aqui só está disponível quando um branch local é retirado.","push Tudo até aqui só está disponível quando um ramo local é levantado.","отправить Все до Здесь доступно только при извлечении локального ветка.","推送 至此的所有内容仅在签出本地 分支 时可用。","推送 至此的所有內容僅在簽出本機 分支 時可用。"
"host","l10n/bundle.l10n.json","Push rejected because the remote branch contains commits that are not in your local branch. Rebase and push now?","","","Push rejected because the remote branch contains commits that are not in your local branch. Rebase and push now?","Extension-host confirmation prompt or quick pick question.","","branch; Rebase; remote; Push; push","Push abgelehnt, weil der Remote-Branch Commits enthält, die nicht in Ihrem lokalen Branch sind. Jetzt rebasen und pushen?","El push fue rechazado porque la rama remota contiene commits que no están en tu rama local. ¿Hacer rebase y push ahora?","Le push a été rejeté car la branche distante contient des commits absents de votre branche locale. Faire un rebase puis un push maintenant ?","リモートブランチにローカルブランチにないコミットが含まれているため、プッシュが拒否されました。今すぐリベースしてプッシュしますか？","원격 브랜치에 로컬 브랜치에 없는 커밋이 있어 푸시가 거부되었습니다. 지금 리베이스하고 푸시할까요?","Push został odrzucony, ponieważ zdalna gałąź zawiera commity, których nie ma w lokalnej gałęzi. Wykonać rebase i push teraz?","O push foi rejeitado porque o branch remoto contém commits que não estão no seu branch local. Fazer rebase e push agora?","O push foi rejeitado porque o ramo remoto contém commits que não estão no seu ramo local. Fazer rebase e push agora?","Push отклонен, потому что удаленная ветка содержит коммиты, которых нет в локальной ветке. Выполнить rebase и push сейчас?","推送被拒绝，因为远程分支包含本地分支中没有的提交。现在变基并推送吗？","推送遭拒，因為遠端分支包含本機分支中沒有的提交。現在變基並推送嗎？"
"host","l10n/bundle.l10n.json","Rebased and pushed current branch.","","","Rebased and pushed current branch.","Extension-host runtime notification, command label, quick pick text, or status message.","","branch","Aktuellen Branch rebased und gepusht.","Rebase realizado y push realizado actuales rama.","Rebase effectué et push effectué actuels branche.","リベース済み と プッシュ済み 現在の ブランチ。","리베이스됨 및 푸시됨는 현재 브랜치입니다.","Rebase wykonany i wypchnięto aktualne gałąź.","Rebase realizado e push realizado atuais branch.","Rebase efetuado e push efetuado atuais ramo.","Перебазирование выполнено и отправлено текущий ветка.","已变基 和 已推送 当前为 分支。","已變基 和 已推送 目前為 分支。"
"host","l10n/bundle.l10n.json","Remote name for the new repository","","","Remote name for the new repository","Extension-host runtime notification, command label, quick pick text, or status message.","","Remote","Remote-Name für das neue Repository","Nombre remoto para el nuevo repositorio","Nom distant du nouveau référentiel","新しいリポジトリのリモート名","새 저장소의 원격 이름","Zdalna nazwa nowego repozytorium","Nome remoto para o novo repositório","Nome remoto para o novo repositório","Удаленное имя нового репозитория","新存储库的远程名称","新儲存庫的遠端名稱"
"host","l10n/bundle.l10n.json","Repository initialized.","","","Repository initialized.","Extension-host runtime notification, command label, quick pick text, or status message.","","","Repository initialisiert.","Repositorio inicializado.","Référentiel initialisé.","リポジトリが初期化されました。","저장소가 초기화되었습니다.","Repozytorium zainicjowane.","Repositório inicializado.","Repositório inicializado.","Репозиторий инициализирован.","存储库已初始化。","儲存庫已初始化。"
"host","l10n/bundle.l10n.json","Repository name","","","Repository name","Extension-host runtime notification, command label, quick pick text, or status message.","","","Repository-Name","Nombre del repositorio","Nom du référentiel","リポジトリ名","저장소 이름","Nazwa repozytorium","Nome do repositório","Nome do repositório","Имя репозитория","存储库名称","儲存庫名稱"
"host","l10n/bundle.l10n.json","Rollback all changes?","","","Rollback all changes?","Extension-host confirmation prompt or quick pick question.","","","Alle Änderungen zurücksetzen?","¿Revertir todos los cambios?","Annuler toutes les modifications?","すべての変更をロールバックしますか?","모든 변경사항을 롤백하시겠습니까?","Cofnąć wszystkie zmiany?","Reverter todas as alterações?","Reverter todas as alterações?","Откатить все изменения?","回滚所有更改？","回滾所有更改？"
"host","l10n/bundle.l10n.json","Save this token for future use?","","","Save this token for future use?","Extension-host confirmation prompt or quick pick question.","","","Diesen Token für die zukünftige Verwendung speichern?","¿Guardar este token para usarlo en el futuro?","Enregistrer ce jeton pour une utilisation future?","将来使用するためにこのトークンを保存しますか?","나중에 사용할 수 있도록 이 토큰을 저장하시겠습니까?","Zapisać ten token do wykorzystania w przyszłości?","Salvar este token para uso futuro?","Guardar este token para uso futuro?","Сохранить этот токен для будущего использования?","保存此令牌以供将来使用吗？","保存此令牌以供將來使用嗎？"
"host","l10n/bundle.l10n.json","Saved GitLab token cleared.","","","Saved GitLab token cleared.","Extension-host runtime notification, command label, quick pick text, or status message.","","GitLab","Gespeicherter GitLab-Token gelöscht.","Se ha borrado el token GitLab guardado.","Jeton GitLab enregistré effacé.","保存された GitLab トークンがクリアされました。","저장된 GitLab 토큰이 삭제되었습니다.","Zapisany token GitLab został wyczyszczony.","Token GitLab salvo apagado.","Token GitLab guardado apagado.","Сохраненный токен GitLab удален.","已清除已保存的 GitLab 令牌。","已清除已儲存的 GitLab 令牌。"
"host","l10n/bundle.l10n.json","Search or select a repository to clone","","","Search or select a repository to clone","Extension-host runtime notification, command label, quick pick text, or status message.","","","Ein Repository zum Klonen suchen oder auswählen","Busque o seleccione un repositorio para clonar","Rechercher ou sélectionner un référentiel à cloner","クローンを作成するリポジトリを検索または選択します","복제할 저장소 검색 또는 선택","Wyszukaj lub wybierz repozytorium do sklonowania","Pesquise ou selecione um repositório para clonar","Pesquise ou selecione um repositório para clonar","Найдите или выберите репозиторий для клонирования.","搜索或选择要克隆的存储库","搜尋或選擇要複製的儲存庫"
"host","l10n/bundle.l10n.json","Select a detected JetBrains IDE to use as the merge tool","","","Select a detected JetBrains IDE to use as the merge tool","Extension-host prompt, validation, or error/empty-state message.","","JetBrains; IDE; merge","Wählen Sie eine erkannte JetBrains-IDE als Mergetool aus","Seleccione un IDE JetBrains detectado para usarlo como herramienta de combinación","Sélectionnez un IDE JetBrains détecté à utiliser comme outil de fusion","マージツールとして使用する検出された JetBrains IDE を選択します","병합 도구로 사용할 감지된 JetBrains IDE를 선택하세요.","Wybierz wykryte środowisko IDE JetBrains, które ma zostać użyte jako narzędzie scalania","Selecione um IDE JetBrains detectado para usar como ferramenta de mesclagem","Selecione um IDE JetBrains detetado para utilizar como ferramenta de fusão","Выберите обнаруженную IDE JetBrains для использования в качестве инструмента слияния.","选择检测到的 JetBrains IDE 作为合并工具","選擇偵測到的 JetBrains IDE 作為合併工具"
"host","l10n/bundle.l10n.json","Select a folder to initialize a Git repository","","","Select a folder to initialize a Git repository","Extension-host prompt, validation, or error/empty-state message.","","Git","Wählen Sie einen Ordner, um ein Git-Repository zu initialisieren","Seleccione una carpeta para inicializar un repositorio Git","Sélectionnez un dossier pour initialiser un référentiel Git","Git リポジトリを初期化するフォルダーを選択してください","Git 저장소를 초기화할 폴더를 선택하세요.","Wybierz folder, aby zainicjować repozytorium Git","Selecione uma pasta para inicializar um repositório Git","Selecione uma pasta para inicializar um repositório Git","Выберите папку для инициализации репозитория Git.","选择一个文件夹来初始化 Git 存储库","選擇一個資料夾來初始化 Git 儲存庫"
"host","l10n/bundle.l10n.json","Select Destination","","","Select Destination","Extension-host prompt, validation, or error/empty-state message.","","","Ziel auswählen","Seleccionar destino","Sélectionnez une destination","目的地を選択してください","목적지 선택","Wybierz Miejsce docelowe","Selecione o destino","Selecione o destino","Выберите пункт назначения","选择目的地","選擇目的地"
"host","l10n/bundle.l10n.json","Select files to commit.","","","Select files to commit.","Extension-host prompt, validation, or error/empty-state message.","","commit","Wählen Sie Dateien zum Committen aus.","Seleccione archivos para commit.","Sélectionnez les fichiers dans commit.","コミットするファイルを選択します。","커밋에 파일을 선택합니다.","Wybierz pliki do commit.","Selecione arquivos para commit.","Selecione os ficheiros para commit.","Выберите файлы для коммит.","选择文件到提交。","選擇檔案到提交。"
"host","l10n/bundle.l10n.json","Select IntelliGit repository","","","Select IntelliGit repository","Extension-host prompt, validation, or error/empty-state message.","","IntelliGit","IntelliGit-Repository auswählen","Seleccione el repositorio IntelliGit","Sélectionnez le référentiel IntelliGit","IntelliGit リポジトリを選択します","IntelliGit 저장소 선택","Wybierz repozytorium IntelliGit","Selecione o repositório IntelliGit","Selecione o repositório IntelliGit","Выберите репозиторий IntelliGit.","选择 IntelliGit 存储库","選擇 IntelliGit 儲存庫"
"host","l10n/bundle.l10n.json","Selected file is outside the current IntelliGit repository workspace.","","","Selected file is outside the current IntelliGit repository workspace.","Extension-host runtime notification, command label, quick pick text, or status message.","","IntelliGit","Die ausgewählte Datei liegt außerhalb des aktuellen IntelliGit-Repository-Arbeitsbereichs.","El archivo seleccionado está fuera del espacio de trabajo del repositorio IntelliGit actual.","Le fichier sélectionné se trouve en dehors de l'espace de travail actuel du référentiel IntelliGit.","選択したファイルは、現在の IntelliGit リポジトリ ワークスペースの外にあります。","선택한 파일은 현재 IntelliGit 저장소 작업공간 외부에 있습니다.","Wybrany plik znajduje się poza bieżącym obszarem roboczym repozytorium IntelliGit.","O arquivo selecionado está fora da área de trabalho do repositório IntelliGit atual.","O ficheiro selecionado está fora da área de trabalho do repositório IntelliGit atual.","Выбранный файл находится за пределами текущего рабочего пространства репозитория IntelliGit.","所选文件位于当前 IntelliGit 存储库工作区之外。","所選檔案位於目前 IntelliGit 儲存庫工作區之外。"
"host","l10n/bundle.l10n.json","Shelved change deleted.","","","Shelved change deleted.","Extension-host runtime notification, command label, quick pick text, or status message.","","","Abgelegte Änderung gelöscht.","Cambio guardado en shelf eliminado.","Modification mise en shelf supprimée.","シェルフ済み変更を削除しました。","선반에 보관된 변경 사항을 삭제했습니다.","Usunięto zmianę odłożoną na półkę.","Alteração colocada no shelf excluída.","Alteração colocada no shelf eliminada.","Отложенное изменение удалено.","已删除搁置的更改。","已刪除擱置的變更。"
"host","l10n/bundle.l10n.json","Sign in with your GitHub account","","","Sign in with your GitHub account","Extension-host runtime notification, command label, quick pick text, or status message.","","GitHub","Mit Ihrem GitHub-Konto anmelden","Inicia sesión con tu cuenta GitHub","Connectez-vous avec votre compte GitHub","GitHub アカウントでサインインします","GitHub 계정으로 로그인","Zaloguj się na swoje konto GitHub","Faça login com sua conta GitHub","Faça login com a sua conta GitHub","Войдите в свою учетную запись GitHub.","使用您的 GitHub 帐户登录","使用您的 GitHub 帳號登入"
"host","l10n/bundle.l10n.json","Squash Commits is available only for unpushed commits.","","","Squash Commits is available only for unpushed commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","","„Commits squashen“ ist nur für nicht gepushte Commits verfügbar.","squash commits está disponible solo para commits sin presionar.","squash commits est disponible uniquement pour les commits non poussés.","スカッシュ コミット は未押出しの コミット のみに使用可能です。","스쿼시 커밋는 푸시되지 않은 커밋에만 사용할 수 있습니다.","squash commity jest dostępny tylko dla niepuszonego commity.","squash commits está disponível apenas para commits não enviado.","squash commits está apenas disponível para commits não enviado.","объединение коммиты доступен только для ненажатого коммиты.","压缩 提交 仅适用于未推送的 提交。","壓縮 提交 僅適用於未推送的 提交。"
"host","l10n/bundle.l10n.json","Squash Commits is available only when every commit in the selected range is unpushed.","","","Squash Commits is available only when every commit in the selected range is unpushed.","Extension-host runtime notification, command label, quick pick text, or status message.","","commit","„Commits squashen“ ist nur verfügbar, wenn jeder Commit im ausgewählten Bereich nicht gepusht ist.","squash commits está disponible solo cuando cada commit en el rango seleccionado no está presionado.","squash commits est disponible uniquement lorsque tous les commit de la plage sélectionnée ne sont pas poussés.","スカッシュ コミット は、選択した範囲内のすべての コミット が押されていない場合にのみ使用できます。","스쿼시 커밋는 선택한 범위의 모든 커밋가 푸시 해제된 경우에만 사용할 수 있습니다.","squash commity jest dostępny tylko wtedy, gdy każdy commit w wybranym zakresie nie jest wciśnięty.","squash commits está disponível somente quando cada commit no intervalo selecionado não é enviado.","squash commits só está disponível quando cada commit no intervalo selecionado não é enviado.","объединение коммиты доступен только в том случае, если каждый коммит в выбранном диапазоне не активирован.","仅当所选范围内的每个 提交 均未按下时，压缩 提交 才可用。","僅當所選範圍內的每個 提交 均未按下時，壓縮 提交 才可用。"
"host","l10n/bundle.l10n.json","Squash Commits is not available for merge commits.","","","Squash Commits is not available for merge commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","merge","„Commits squashen“ ist für Merge-Commits nicht verfügbar.","squash commits no está disponible para fusionar commits.","squash commits n'est pas disponible pour la fusion commits.","スカッシュ コミット は コミット のマージには使用できません。","스쿼시 커밋는 커밋 병합에 사용할 수 없습니다.","squash commity nie jest dostępny do scalania commity.","squash commits não está disponível para mesclar commits.","squash commits não está disponível para a fusão commits.","объединение коммиты недоступен для слияния коммиты.","压缩 提交 不可用于合并 提交。","壓縮 提交 不可用於合併 提交。"
"host","l10n/bundle.l10n.json","Squash Commits is not available for ranges containing merge commits.","","","Squash Commits is not available for ranges containing merge commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","merge","„Commits squashen“ ist für Bereiche mit Merge-Commits nicht verfügbar.","squash commits no está disponible para rangos que contienen la combinación commits.","squash commits n'est pas disponible pour les plages contenant la fusion commits.","スカッシュ コミット は、マージ コミット を含む範囲では使用できません。","스쿼시 커밋는 병합 커밋가 포함된 범위에 사용할 수 없습니다.","squash commity nie jest dostępne dla zakresów zawierających scalanie commity.","squash commits não está disponível para intervalos contendo mesclagem commits.","squash commits não está disponível para intervalos que contenham a fusão commits.","объединение коммиты недоступен для диапазонов, содержащих слияние коммиты.","压缩 提交 不适用于包含合并 提交 的范围。","壓縮 提交 不適用於包含合併 提交 的範圍。"
"host","l10n/bundle.l10n.json","Squash Commits is not available for the initial commit.","","","Squash Commits is not available for the initial commit.","Extension-host runtime notification, command label, quick pick text, or status message.","","commit","„Commits squashen“ ist für den ersten Commit nicht verfügbar.","squash commits no está disponible para el commit inicial.","squash commits n'est pas disponible pour le commit initial.","初期型コミットにはスカッシュ コミットはありません。","초기 커밋에는 스쿼시 커밋를 사용할 수 없습니다.","squash commity nie jest dostępny dla początkowego commit.","squash commits não está disponível para o commit inicial.","squash commits não está disponível para o commit inicial.","объединение коммиты недоступен для исходного коммит.","压缩 提交 不适用于初始 提交。","壓縮 提交 不適用於初始 提交。"
"host","l10n/bundle.l10n.json","Squash Commits requires a clean working tree. Commit, shelve, or rollback local changes first.","","","Squash Commits requires a clean working tree. Commit, shelve, or rollback local changes first.","Extension-host runtime notification, command label, quick pick text, or status message.","","Commit; working tree","„Commits squashen“ erfordert ein sauberes Arbeitsverzeichnis. Committen Sie zuerst, legen Sie ab oder setzen Sie lokale Änderungen zurück.","Squash Commits requiere un árbol de trabajo limpio. Haz commit, guarda en shelf o revierte los cambios locales primero.","Squash Commits nécessite un arbre de travail propre. Faites un commit, mettez en shelf ou annulez d’abord les modifications locales.","Squash Commits にはクリーンな作業ツリーが必要です。先にコミット、シェルフ、またはローカル変更のロールバックを行ってください。","Squash Commits에는 깨끗한 작업 트리가 필요합니다. 먼저 커밋하거나 선반에 보관하거나 로컬 변경 사항을 롤백하세요.","Squash Commits wymaga czystego drzewa roboczego. Najpierw wykonaj commit, odłóż zmiany na półkę albo wycofaj lokalne zmiany.","Squash Commits requer uma árvore de trabalho limpa. Faça commit, coloque no shelf ou reverta as alterações locais primeiro.","Squash Commits requer uma árvore de trabalho limpa. Faça commit, coloque no shelf ou reverta primeiro as alterações locais.","Squash Commits требует чистого рабочего дерева. Сначала выполните commit, отложите изменения на полку или откатите локальные изменения.","Squash Commits 需要干净的工作树。请先提交、搁置或回滚本地更改。","Squash Commits 需要乾淨的工作樹。請先提交、擱置或回滾本機變更。"
"host","l10n/bundle.l10n.json","Squash Commits requires at least two commits in the selected range.","","","Squash Commits requires at least two commits in the selected range.","Extension-host runtime notification, command label, quick pick text, or status message.","","","„Commits squashen“ erfordert mindestens zwei Commits im ausgewählten Bereich.","squash commits requiere al menos dos commits en el rango seleccionado.","squash commits nécessite au moins deux commits dans la plage sélectionnée.","スカッシュ コミット には、選択した範囲内に少なくとも 2 つの コミット が必要です。","스쿼시 커밋에는 선택한 범위에 최소 2개의 커밋가 필요합니다.","squash commity wymaga co najmniej dwóch commity w wybranym zakresie.","squash commits requer pelo menos dois commits no intervalo selecionado.","squash commits requer pelo menos dois commits no intervalo selecionado.","объединение коммиты требует как минимум два коммиты в выбранном диапазоне.","压缩 提交 在所选范围内至少需要两个 提交。","壓縮 提交 在所選範圍內至少需要兩個 提交。"
"host","l10n/bundle.l10n.json","Undo Commit is available only for unpushed commits.","","","Undo Commit is available only for unpushed commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","Commit","„Commit rückgängig machen“ ist nur für nicht gepushte Commits verfügbar.","Deshacer commit está disponible solo para commits sin presionar.","L'annulation du commit est disponible uniquement pour le commits non poussé.","アンドゥ コミット は、プッシュされていない コミット に対してのみ使用できます。","커밋 실행 취소는 푸시되지 않은 커밋에만 사용할 수 있습니다.","Opcja Cofnij commit jest dostępna tylko dla niewypychanego commity.","Desfazer commit está disponível apenas para commits não enviado.","Desfazer commit só está disponível para commits não enviado.","Отмена коммит доступна только для неотправленного коммиты.","撤消 提交 仅适用于未推送的 提交。","撤銷 提交 僅適用於未推送的 提交。"
"host","l10n/bundle.l10n.json","Undo Commit is not available for merge commits.","","","Undo Commit is not available for merge commits.","Extension-host runtime notification, command label, quick pick text, or status message.","","Commit; merge","„Commit rückgängig machen“ ist für Merge-Commits nicht verfügbar.","Deshacer commit no está disponible para fusionar commits.","L'annulation de commit n'est pas disponible pour la fusion de commits.","コミット を元に戻すは、コミット をマージする場合には使用できません。","커밋 실행 취소는 커밋 병합에 사용할 수 없습니다.","Cofnij commit nie jest dostępne w przypadku scalania commity.","Desfazer commit não está disponível para mesclar commits.","Desfazer commit não está disponível para fundir commits.","Отмена коммит недоступна для слияния коммиты.","撤消 提交 不可用于合并 提交。","撤銷 提交 不可用於合併 提交。"
"host","l10n/bundle.l10n.json","Undock in Editor Tab","","","Undock in Editor Tab","Extension-host runtime notification, command label, quick pick text, or status message.","","","In Editor-Tab abdocken","Desacoplar en la pestaña Editor","Détacher l'onglet Éditeur","「エディター」タブでドッキングを解除する","편집기 탭에서 도킹 해제","Oddokuj na karcie Edytor","Desencaixar na guia Editor","Desencaixar no separador Editor","Открепить на вкладке «Редактор»","在编辑器选项卡中取消停靠","在編輯器標籤中取消停靠"
"host","l10n/bundle.l10n.json","Undock in New Window","","","Undock in New Window","Extension-host runtime notification, command label, quick pick text, or status message.","","","In neuem Fenster abdocken","Desacoplar en ventana nueva","Détacher dans une nouvelle fenêtre","新しいウィンドウでドッキングを解除する","새 창에서 도킹 해제","Oddokuj w nowym oknie","Desencaixar em uma nova janela","Desencaixar numa nova janela","Открепить в новом окне","在新窗口中取消停靠","在新視窗中取消停靠"
"host","l10n/bundle.l10n.json","Unshelved changes.","","","Unshelved changes.","Extension-host runtime notification, command label, quick pick text, or status message.","","","Änderungen wiederhergestellt.","Cambios restaurados desde shelf.","Modifications restaurées depuis le shelf.","シェルフから変更を戻しました。","선반에서 변경 사항을 복원했습니다.","Przywrócono zmiany z półki.","Alterações restauradas do shelf.","Alterações restauradas do shelf.","Изменения восстановлены с полки.","已从搁置中恢复更改。","已從擱置中還原變更。"
"host","l10n/bundle.l10n.json","Use Saved Token","","","Use Saved Token","Extension-host runtime notification, command label, quick pick text, or status message.","","","Gespeicherten Token verwenden","Usar token guardado","Utiliser le jeton enregistré","保存されたトークンを使用する","저장된 토큰 사용","Użyj zapisanego tokena","Usar token salvo","Usar token guardado","Использовать сохраненный токен","使用保存的令牌","使用已儲存的令牌"
"host","l10n/bundle.l10n.json","Use the current origin remote without creating a new repository","","","Use the current origin remote without creating a new repository","Extension-host runtime notification, command label, quick pick text, or status message.","","remote","Das aktuelle origin-Remote verwenden, ohne ein neues Repository zu erstellen","Usar el remoto origin actual sin crear un repositorio nuevo","Utiliser le remote origin actuel sans créer de nouveau dépôt","新しいリポジトリを作成せずに現在の origin リモートを使用","새 저장소를 만들지 않고 현재 origin 원격 사용","Użyj bieżącego remote origin bez tworzenia nowego repozytorium","Usar o remoto origin atual sem criar um novo repositório","Utilizar o remoto origin atual sem criar um novo repositório","Использовать текущий remote origin без создания нового репозитория","使用当前的 origin 远程而不创建新仓库","使用目前的 origin 遠端而不建立新存放庫"
"host","l10n/bundle.l10n.json","Where do you want to publish this branch?","","","Where do you want to publish this branch?","Extension-host confirmation prompt or quick pick question.","","branch","Wo möchten Sie diesen Branch veröffentlichen?","¿Dónde quieres publicar este rama?","Où souhaitez-vous publier ce branche?","この ブランチ をどこに公開しますか?","이 브랜치를 어디에 게시하시겠습니까?","Gdzie chcesz opublikować ten gałąź?","Onde você deseja publicar este branch?","Onde pretende publicar este ramo?","Где вы хотите опубликовать этот ветка?","你想在哪里发布这个分支？","你想在哪裡發布這個分支？"
"host","l10n/bundle.l10n.json","Add to Workspace","","","Add to Workspace","Extension-host action button label.","","","Zum Arbeitsbereich hinzufügen","Agregar al espacio de trabajo","Ajouter à l'espace de travail","ワークスペースに追加","작업 영역에 추가","Dodaj do obszaru roboczego","Adicionar ao workspace","Adicionar ao espaço de trabalho","Добавить в рабочую область","添加到工作区","新增至工作區"
"host","l10n/bundle.l10n.json","Branch ""{branch}"" published to {remote}.","","","Branch ""{branch}"" published to {remote}.","Extension-host runtime notification, command label, quick pick text, or status message.","{branch} {remote}","branch; remote","Branch ""{branch}"" auf {remote} veröffentlicht.","Rama ""{branch}"" publicada en {remote}.","Branche ""{branch}"" publiée sur {remote}.","ブランチ ""{branch}"" を {remote} に公開しました。","브랜치 ""{branch}""를 {remote}에 게시했습니다.","Gałąź ""{branch}"" opublikowana w {remote}.","Branch ""{branch}"" publicado em {remote}.","Ramo ""{branch}"" publicado em {remote}.","Ветка ""{branch}"" опубликована в {remote}.","分支 ""{branch}"" 已发布到 {remote}。","分支 ""{branch}"" 已發佈到 {remote}。"
"host","l10n/bundle.l10n.json","Branch ""{branch}"" published to {url}","","","Branch ""{branch}"" published to {url}","Extension-host runtime notification, command label, quick pick text, or status message.","{branch} {url}","branch; URL","Branch ""{branch}"" unter {url} veröffentlicht","Rama ""{branch}"" publicada en {url}","Branche ""{branch}"" publiée sur {url}","ブランチ ""{branch}"" を {url} に公開しました","브랜치 ""{branch}""를 {url}에 게시했습니다","Gałąź ""{branch}"" opublikowana pod {url}","Branch ""{branch}"" publicado em {url}","Ramo ""{branch}"" publicado em {url}","Ветка ""{branch}"" опубликована в {url}","分支 ""{branch}"" 已发布到 {url}","分支 ""{branch}"" 已發佈到 {url}"
"host","l10n/bundle.l10n.json","Cloned {repo} successfully.","","","Cloned {repo} successfully.","Extension-host runtime notification, command label, quick pick text, or status message.","{repo}","","{repo} erfolgreich geklont.","{repo} clonado correctamente.","{repo} cloné avec succès.","{repo} のクローンが完了しました。","{repo} 복제가 완료되었습니다.","Sklonowano {repo}.","{repo} clonado com sucesso.","{repo} clonado com sucesso.","{repo} успешно клонирован.","{repo} 已成功克隆。","{repo} 已成功複製。"
"host","l10n/bundle.l10n.json","Cloning {repo}...","","","Cloning {repo}...","Extension-host progress notification.","{repo}","","{repo} wird geklont...","Clonando {repo}...","Clonage de {repo}...","{repo} をクローン中...","{repo} 복제 중...","Klonowanie {repo}...","Clonando {repo}...","A clonar {repo}...","Клонирование {repo}...","正在克隆 {repo}...","正在複製 {repo}..."
"host","l10n/bundle.l10n.json","Committing and pushing...","","","Committing and pushing...","Extension-host progress notification.","","commit; push","Committen und Pushen...","Realizando commit y push...","Commit et push en cours...","コミットしてプッシュ中...","커밋하고 푸시하는 중...","Commitowanie i wypychanie...","Fazendo commit e push...","A efetuar commit e push...","Выполняется коммит и push...","正在提交并推送...","正在提交並推送..."
"host","l10n/bundle.l10n.json","Committing...","","","Committing...","Extension-host progress notification.","","commit","Committen...","Realizando commit...","Commit en cours...","コミット中...","커밋하는 중...","Commitowanie...","Fazendo commit...","A efetuar commit...","Выполняется коммит...","正在提交...","正在提交..."
"host","l10n/bundle.l10n.json","Creating repository on {provider}...","","","Creating repository on {provider}...","Extension-host progress notification.","{provider}","repository","Repository auf {provider} wird erstellt...","Creando repositorio en {provider}...","Création du dépôt sur {provider}...","{provider} にリポジトリを作成中...","{provider}에 저장소를 만드는 중...","Tworzenie repozytorium w {provider}...","Criando repositório em {provider}...","A criar repositório em {provider}...","Создание репозитория в {provider}...","正在 {provider} 上创建仓库...","正在 {provider} 上建立存放庫..."
"host","l10n/bundle.l10n.json","Delete","","","Delete","Extension-host action button label.","","","Löschen","Eliminar","Supprimer","削除","삭제","Usuń","Excluir","Eliminar","Удалить","删除","刪除"
"host","l10n/bundle.l10n.json","Delete {path}?","","","Delete {path}?","Extension-host confirmation prompt or quick pick question.","{path}","","{path} löschen?","¿Eliminar {path}?","Supprimer {path}?","{path} を削除しますか?","{path}을(를) 삭제하시겠습니까?","Usunąć {path}?","Excluir {path}?","Eliminar {path}?","Удалить {path}?","删除 {path}？","刪除 {path}？"
"host","l10n/bundle.l10n.json","Deleted {path}","","","Deleted {path}","Extension-host runtime notification, command label, quick pick text, or status message.","{path}","","{path} gelöscht","{path} eliminado","{path} supprimé","{path} を削除しました","{path}을(를) 삭제했습니다","Usunięto {path}","{path} excluído","{path} eliminado","Удалено: {path}","已删除 {path}","已刪除 {path}"
"host","l10n/bundle.l10n.json","Directory ""{name}"" already exists. Overwrite?","","","Directory ""{name}"" already exists. Overwrite?","Extension-host confirmation prompt or quick pick question.","{name}","","Verzeichnis ""{name}"" existiert bereits. Überschreiben?","El directorio ""{name}"" ya existe. ¿Sobrescribir?","Le répertoire ""{name}"" existe déjà. Remplacer?","ディレクトリ ""{name}"" は既に存在します。上書きしますか?","디렉터리 ""{name}""가 이미 있습니다. 덮어쓰시겠습니까?","Katalog ""{name}"" już istnieje. Nadpisać?","O diretório ""{name}"" já existe. Sobrescrever?","O diretório ""{name}"" já existe. Substituir?","Каталог ""{name}"" уже существует. Перезаписать?","目录 ""{name}"" 已存在。要覆盖吗？","目錄 ""{name}"" 已存在。要覆寫嗎？"
